car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
2809,Toyota,Model C,2022,23893,Petrol,Manual,7,20,17720
2810,Honda,Model A,2025,0,Petrol,Automatic,5,10,27167
2811,Audi,Model B,2018,47377,Petrol,Manual,10,10,11999
2812,Toyota,Model B,2024,3129,Petrol,Manual,10,1,23437
2813,Fiat,Model C,2024,,Petrol,Automatic,6,30,15628
2814,Toyota,Model C,2015,128356,Petrol,Automatic,11,20,500
2815,Hyundai,Model B,2023,21626,Petrol,Automatic,5,1,17025
2816,Ford,Model C,2025,9583,Diesel,Automatic,10,1,22004
2817,Toyota,Model C,2022,0,Petrol,Manual,9,1,15541
2818,Hyundai,Model A,2001,250000,Petrol,Automatic,6,30,616
2819,Ford,Model B,2000,250000,Petrol,Manual,12,10,3762
2820,BMW,Model A,2020,55367,Petrol,Automatic,8,30,13110
2821,BMW,Model A,2025,12681,Petrol,Manual,11,30,30474
2822,Hyundai,Model C,2017,,Petrol,Automatic,10,30,4205
2823,Honda,Model C,2024,22966,Petrol,Automatic,7,30,22038
2824,Toyota,Model A,2017,,Petrol,Automatic,5,30,7826
2825,Mercedes,Model C,2020,48957,Petrol,Automatic,12,30,13220
2826,Mercedes,Model A,2025,14865,Petrol,Manual,1,30,28024
2827,Hyundai,Model A,2025,17428,Diesel,Manual,12,1,19834
2828,Hyundai,Model A,2009,207520,Petrol,Automatic,7,1,500
2829,Ford,Model A,2021,78579,Diesel,Automatic,10,1,8427
2830,Toyota,Model B,2002,250000,Petrol,Manual,5,1,500
2831,Dacia,Model B,2022,24068,Petrol,Manual,5,20,8610
2832,Ford,Model B,2024,14124,Petrol,Automatic,3,30,23214
2833,Hyundai,Model A,2011,162597,Petrol,Automatic,12,10,500
2834,BMW,Model A,2019,102436,Petrol,Automatic,1,30,9245
2835,Honda,Model C,2021,64573,Petrol,Automatic,5,1,11618
2836,Fiat,Model B,2025,0,Petrol,Automatic,5,20,13606
2837,Toyota,Model C,2025,13168,Petrol,Automatic,11,30,30348
2838,VW,Model B,2004,233517,Diesel,Automatic,7,30,500
2839,VW,Model C,2025,3753,Petrol,Automatic,3,30,25642
2840,Mercedes,Model C,2020,45931,Petrol,Automatic,7,1,7954
2841,Hyundai,Model B,2021,22671,Petrol,Automatic,3,30,19142
2842,Mercedes,Model B,2025,11768,Diesel,Automatic,1,20,31384
2843,VW,Model C,2025,13628,Petrol,Automatic,7,20,25379
2844,Dacia,Model C,2025,6858,Petrol,Automatic,5,1,17247
2845,Dacia,Model C,2023,21255,Hybrid,Automatic,3,30,18882
2846,Hyundai,Model B,2020,41004,Petrol,Manual,3,10,9278
2847,Honda,Model A,2025,0,Petrol,Automatic,6,10,28717
2848,VW,Model C,2018,69460,Petrol,Manual,11,1,5365
2849,VW,Model A,2023,20494,Petrol,Automatic,10,20,15579
2850,BMW,Model B,2020,76142,Petrol,Automatic,1,10,10558
2851,Mercedes,Model C,2024,27906,Petrol,Manual,10,20,26796
2852,Ford,Model B,2018,59271,Petrol,Automatic,1,30,8787
2853,BMW,Model A,2016,97601,Diesel,Automatic,7,30,500
2854,Fiat,Model B,2025,0,Diesel,Automatic,10,30,21649
2855,Honda,Model C,2010,142026,Petrol,Automatic,6,20,500
2856,Audi,Model C,2022,44491,Diesel,Automatic,5,30,18969
2857,Toyota,Model B,2017,92307,Petrol,Manual,12,1,4136
2858,Fiat,Model B,2003,250000,Petrol,Automatic,1,20,500
2859,Fiat,Model C,2003,250000,Petrol,Manual,2,30,1438
2860,Mercedes,Model B,2015,121324,Diesel,Automatic,11,1,500
2861,Hyundai,Model B,2025,0,Petrol,Automatic,12,30,26050
2862,Ford,Model C,2019,80581,Petrol,Manual,5,10,9297
2863,Ford,Model B,2025,,Petrol,Automatic,7,1,23602
2864,Hyundai,Model B,2023,28447,Petrol,Manual,3,20,19752
2865,Audi,Model C,2021,58337,Diesel,Automatic,12,1,18547
2866,Honda,Model A,2023,21816,Petrol,Automatic,6,30,20979
2867,Toyota,Model B,2022,34772,Petrol,Automatic,8,1,10911
2868,BMW,Model A,2025,1695,Petrol,Automatic,2,20,33510
2869,Mercedes,Model B,2019,60703,Petrol,Automatic,8,1,11388
2870,Mercedes,Model C,2020,51479,Petrol,Automatic,9,1,17920
2871,Ford,Model C,2025,20668,Petrol,Automatic,4,30,27519
2872,Mercedes,Model B,2025,30119,Petrol,Automatic,12,10,30100
2873,Ford,Model B,2025,23882,Petrol,Automatic,3,10,27286
2874,Ford,Model A,2021,28151,Petrol,Manual,12,30,14471
2875,Fiat,Model C,2025,0,Petrol,Automatic,9,30,25112
2876,Ford,Model A,2022,18139,Petrol,Manual,11,30,15918
2877,Dacia,Model C,2022,38015,Petrol,Automatic,9,1,10403
2878,BMW,Model C,2016,65869,Petrol,Automatic,6,10,6617
2879,VW,Model A,2023,15167,Hybrid,Automatic,5,1,22360
2880,BMW,Model A,2016,129106,Petrol,Manual,10,10,6929
2881,VW,Model C,2020,74736,Petrol,Manual,4,30,5250
2882,Toyota,Model B,2025,0,Petrol,Automatic,1,20,24949
2883,Ford,Model B,2016,101499,Petrol,Automatic,4,30,1976
2884,Toyota,Model B,2007,224508,Diesel,Automatic,10,30,2816
2885,Mercedes,Model C,2006,242029,Petrol,Manual,10,10,4314
2886,VW,Model C,2025,0,Diesel,Automatic,4,20,27373
2887,Fiat,Model C,2022,32484,Petrol,Manual,5,1,15660
2888,Mercedes,Model B,2021,39509,Diesel,Manual,7,10,14930
2889,Fiat,Model A,2025,0,Diesel,Manual,4,20,17295
2890,Mercedes,Model B,2025,0,Hybrid,Automatic,8,1,32674
2891,VW,Model C,2020,55561,Petrol,Manual,4,30,8182
2892,Dacia,Model B,2024,0,Diesel,Automatic,2,10,17569
2893,Mercedes,Model C,2025,9691,Petrol,Automatic,2,30,31532
2894,Honda,Model C,2024,19249,Petrol,Automatic,4,1,22905
2895,Toyota,Model A,2015,130435,Petrol,Manual,3,10,4443
2896,Toyota,Model A,2025,0,Petrol,Automatic,12,10,26788
2897,Hyundai,Model C,2022,6246,Petrol,Manual,9,1,10419
2898,VW,Model B,2019,79009,Hybrid,Manual,3,10,9046
2899,Dacia,Model B,2021,,Diesel,Manual,6,10,8183
2900,Mercedes,Model A,2003,250000,Petrol,Automatic,4,1,5388
2901,Honda,Model C,2012,137144,Petrol,Manual,9,1,500
2902,Honda,Model A,2025,0,Petrol,Automatic,11,20,29225
2903,Fiat,Model A,2000,250000,Petrol,Manual,6,30,500
2904,BMW,Model C,2021,40418,Petrol,Automatic,6,10,14310
2905,Dacia,Model A,2022,19652,Diesel,Manual,5,30,13371
2906,Honda,Model B,2005,249779,Hybrid,Automatic,6,20,500
2907,Ford,Model A,2025,2592,Petrol,Manual,1,20,22420
2908,Toyota,Model C,2017,64210,Hybrid,Automatic,8,30,5854
2909,Fiat,Model B,2020,69935,Petrol,Manual,12,20,4058
2910,Ford,Model B,2020,91927,Petrol,Automatic,10,1,11235
2911,VW,Model B,2017,56991,Petrol,Manual,11,1,5182
2912,Ford,Model A,2000,250000,Petrol,Automatic,3,30,2729
2913,Toyota,Model B,2025,0,Petrol,Manual,8,20,25766
2914,BMW,Model C,2025,0,Petrol,Automatic,12,1,25961
2915,Hyundai,Model B,2017,110855,Petrol,Automatic,1,30,3053
2916,Toyota,Model C,2024,13582,Petrol,Manual,11,1,22510
2917,Hyundai,Model C,2025,20879,Hybrid,Manual,1,30,20195
2918,Ford,Model A,2025,12458,Diesel,Manual,12,30,21190
2919,Toyota,Model B,2021,73532,Petrol,Manual,2,20,12341
2920,Ford,Model C,2020,77403,Petrol,Automatic,5,20,12708
2921,Ford,Model B,2020,53955,Petrol,Automatic,1,20,10225
2922,VW,Model C,2025,1000,Petrol,Automatic,1,20,26396
2923,Hyundai,Model A,2025,0,Diesel,Automatic,11,20,21779
2924,Mercedes,Model B,2016,104540,Petrol,Automatic,1,30,4484
2925,Dacia,Model B,2020,60927,Petrol,Manual,10,30,4300
2926,Toyota,Model C,2025,0,Petrol,Automatic,12,10,25448
2927,Fiat,Model C,2025,20133,Petrol,Automatic,12,1,20428
2928,Audi,Model A,2025,0,Petrol,Automatic,11,10,30455
2929,BMW,Model A,2025,0,Petrol,Automatic,12,10,28034
2930,Ford,Model A,2021,34955,Petrol,Automatic,1,30,12860
2931,Toyota,Model B,2023,33826,Hybrid,Automatic,12,1,20816
2932,Dacia,Model C,2024,0,Diesel,Manual,1,30,18109
2933,Mercedes,Model C,2007,212982,Petrol,Automatic,3,1,500
2934,BMW,Model B,2023,43912,Petrol,Manual,2,10,17894
2935,BMW,Model B,2025,4388,Petrol,Automatic,10,1,36442
2936,Audi,Model C,2015,118880,Diesel,Automatic,2,1,1783
2937,Ford,Model C,2025,0,Petrol,Automatic,4,30,23550
2938,Honda,Model B,2023,8556,Petrol,Manual,8,30,15158
2939,Toyota,Model B,2025,0,Diesel,Manual,7,20,23605
2940,BMW,Model A,2004,249072,Petrol,Automatic,2,1,500
2941,Audi,Model A,2018,88069,Petrol,Automatic,7,30,5234
2942,Mercedes,Model A,2023,38222,Petrol,Automatic,5,30,16530
2943,VW,Model A,2019,73388,Petrol,Automatic,8,10,8506
2944,Hyundai,Model B,2025,20291,Petrol,Manual,7,1,25222
2945,Hyundai,Model A,2025,24077,Petrol,Automatic,12,30,23831
2946,Dacia,Model C,2010,191929,Petrol,Automatic,11,30,500
2947,Fiat,Model A,2022,54374,Petrol,Manual,1,20,14393
2948,Honda,Model C,2022,21139,Diesel,Automatic,3,10,19164
2949,Toyota,Model A,2020,42762,Petrol,Manual,12,20,8620
2950,Fiat,Model C,2025,7769,Petrol,Manual,7,20,19677
2951,Ford,Model C,2025,0,Petrol,Automatic,10,20,24292
2952,Toyota,Model A,2024,7644,Petrol,Automatic,7,1,27028
2953,Ford,Model C,2025,11567,Petrol,Automatic,10,20,27470
2954,Dacia,Model B,2022,57200,Petrol,Manual,2,10,8030
2955,Hyundai,Model B,2025,0,Diesel,Manual,10,1,20005
2956,Toyota,Model B,2024,2250,Petrol,Automatic,11,20,21996
2957,Dacia,Model B,2025,4806,Petrol,Manual,4,1,18008
2958,Dacia,Model B,2025,0,Petrol,Manual,5,20,19687
2959,Audi,Model C,2019,69400,Petrol,Automatic,8,20,11004
2960,Fiat,Model C,2025,0,Petrol,Automatic,11,20,21066
2961,Fiat,Model C,2016,107580,Hybrid,Manual,12,10,2682
2962,BMW,Model A,2020,61327,Petrol,Automatic,7,30,8707
2963,VW,Model B,2020,47482,Petrol,Manual,9,30,7217
2964,Toyota,Model C,2025,0,Petrol,Manual,11,10,22539
2965,VW,Model A,2025,0,Diesel,Automatic,3,1,24725
2966,Fiat,Model A,2025,0,Diesel,Manual,11,30,20356
2967,Honda,Model B,2025,5127,Petrol,Automatic,4,30,28409
2968,Toyota,Model C,2023,37419,Petrol,Manual,8,20,15749
2969,Fiat,Model B,2025,11944,Diesel,Automatic,12,1,16162
2970,Dacia,Model A,2022,32062,Diesel,Manual,7,1,9657
2971,BMW,Model A,2021,35834,Petrol,Manual,2,10,17869
2972,Fiat,Model C,2015,131164,Petrol,Automatic,12,20,1093
2973,BMW,Model A,2025,9583,Petrol,Automatic,8,10,29940
2974,Toyota,Model C,2025,3261,Petrol,Automatic,1,20,27185
2975,Hyundai,Model C,2021,74164,Hybrid,Automatic,1,1,20621
2976,Hyundai,Model B,2002,250000,Hybrid,Automatic,4,30,500
2977,VW,Model C,2025,0,Diesel,Manual,2,20,24288
2978,BMW,Model A,2001,,Petrol,Manual,8,20,500
2979,Mercedes,Model B,2025,0,Petrol,Automatic,8,1,25898
2980,Dacia,Model A,2025,9920,Petrol,Manual,11,30,18972
2981,BMW,Model B,2021,46417,Diesel,Automatic,7,30,17375
2982,BMW,Model C,2017,103648,Petrol,Manual,4,30,2904
2983,Hyundai,Model A,2025,27628,Diesel,Automatic,1,30,24423
2984,Ford,Model C,2025,0,Petrol,Automatic,1,30,25716
2985,Toyota,Model A,2023,0,Petrol,Automatic,12,10,24103
2986,Mercedes,Model B,2025,7216,Hybrid,Manual,2,10,29166
2987,Fiat,Model A,2005,242502,Diesel,Automatic,7,20,500
2988,Dacia,Model A,2022,25013,Diesel,Automatic,10,20,11266
2989,BMW,Model A,2025,5958,Petrol,Automatic,12,20,33631
2990,Ford,Model B,2025,11791,Hybrid,Automatic,3,1,25682
2991,Audi,Model B,2015,105800,Petrol,Automatic,3,30,3877
2992,Hyundai,Model B,2025,0,Petrol,Manual,3,10,22437
2993,Toyota,Model B,2023,46151,Diesel,Automatic,2,30,22043
2994,VW,Model C,2021,11152,Petrol,Automatic,6,1,16978
2995,Honda,Model B,2013,145000,Petrol,Automatic,8,1,807
2996,Honda,Model B,2025,0,Petrol,Automatic,9,10,25941
2997,Fiat,Model C,2015,97772,Petrol,Automatic,5,1,3267
2998,Honda,Model B,2020,62362,Hybrid,Automatic,8,10,3741
2999,Hyundai,Model C,2019,90419,Diesel,Automatic,1,30,7631
3000,Toyota,Model A,2025,0,Petrol,Automatic,12,1,23648
3001,Mercedes,Model A,2024,13118,Petrol,Automatic,11,20,28016
3002,Honda,Model C,2025,0,Hybrid,Automatic,7,20,29517
3003,Honda,Model C,2018,98296,Petrol,Automatic,4,1,4393
3004,Honda,Model C,2024,0,Petrol,Manual,12,10,20580
3005,Hyundai,Model C,2023,30451,Petrol,Manual,11,10,15046
3006,Ford,Model C,2025,0,Petrol,Automatic,1,1,21086
3007,Fiat,Model B,2025,3345,Petrol,Automatic,6,10,19605
3008,Honda,Model C,2001,250000,Petrol,Automatic,2,30,500
3009,Audi,Model C,2024,8223,Petrol,Manual,2,30,24864
3010,Mercedes,Model A,2005,247167,Petrol,Automatic,1,20,500
3011,Fiat,Model B,2023,24654,Petrol,Automatic,9,1,17935
3012,BMW,Model A,2019,70007,Diesel,Automatic,4,1,8794
3013,Mercedes,Model B,2020,54653,Petrol,Automatic,4,20,6981
3014,BMW,Model C,2020,61163,Petrol,Automatic,1,10,12032
3015,Toyota,Model B,2024,15330,Petrol,Manual,1,30,20973
3016,Honda,Model B,2020,45162,Petrol,Automatic,10,20,10424
3017,BMW,Model A,2025,,Diesel,Automatic,9,30,30761
3018,Honda,Model A,2021,32172,Petrol,Manual,5,1,11376
3019,Toyota,Model C,2006,68220,Petrol,Automatic,1,10,500
3020,Hyundai,Model A,2025,0,Petrol,Automatic,10,10,24519
3021,Hyundai,Model B,2019,83561,Petrol,Automatic,12,1,12972
3022,VW,Model A,2021,58090,Petrol,Automatic,7,30,12578
3023,Honda,Model B,2024,0,Petrol,Manual,2,20,24487
3024,Audi,Model A,2020,,Petrol,Automatic,9,10,11076
3025,Hyundai,Model C,2005,249577,Petrol,Manual,1,1,1268
3026,Toyota,Model C,2020,57370,Diesel,Manual,3,30,8682
3027,Toyota,Model B,2025,0,Petrol,Automatic,6,10,25052
3028,Fiat,Model A,2024,0,Petrol,Automatic,4,1,16950
3029,Dacia,Model A,2024,24814,Diesel,Automatic,12,20,18336
3030,Fiat,Model A,2024,25540,Petrol,Manual,11,30,15226
3031,Dacia,Model B,2016,31464,Petrol,Automatic,4,30,2932
3032,Fiat,Model C,2021,59492,Petrol,Automatic,12,10,17662
3033,VW,Model C,2025,0,Petrol,Manual,5,30,20729
3034,Toyota,Model A,2010,199913,Petrol,Automatic,8,1,1034
3035,Dacia,Model B,2019,69645,Diesel,Automatic,8,10,8397
3036,Fiat,Model A,2019,74126,Petrol,Automatic,9,20,3601
3037,Audi,Model B,2021,43192,Petrol,Automatic,4,20,16297
3038,Honda,Model B,2025,20935,Petrol,Automatic,12,1,23896
3039,BMW,Model A,2006,212089,Petrol,Manual,4,10,500
3040,Dacia,Model B,2022,58116,Hybrid,Automatic,9,20,14213
3041,Ford,Model A,2015,125944,Petrol,Automatic,10,20,3065
3042,Audi,Model B,2025,9339,Petrol,Automatic,12,30,25916
3043,Toyota,Model C,2011,163061,Petrol,Manual,6,30,2587
3044,Dacia,Model B,2021,28376,Petrol,Manual,9,20,12393
3045,Ford,Model A,2025,13957,Hybrid,Automatic,2,1,27110
3046,Toyota,Model A,2025,4671,Petrol,Automatic,10,1,32953
3047,Honda,Model A,2021,68424,Petrol,Manual,10,1,10255
3048,BMW,Model B,2020,57093,Diesel,Automatic,6,30,13027
3049,BMW,Model C,2021,41711,Diesel,Automatic,4,1,13009
3050,Ford,Model B,2018,31446,Diesel,Automatic,5,10,11027
3051,Honda,Model B,2016,136678,Diesel,Automatic,2,30,2082
3052,Toyota,Model B,2022,36140,Petrol,Automatic,8,1,19752
3053,Ford,Model C,2018,72708,Diesel,Manual,12,20,8440
3054,BMW,Model B,2019,84157,Hybrid,Automatic,9,30,13077
3055,Dacia,Model B,2024,8189,Petrol,Automatic,8,1,18007
3056,Toyota,Model C,2025,8988,Petrol,Automatic,12,10,25580
3057,BMW,Model B,2023,20110,Petrol,Automatic,7,30,17974
3058,Mercedes,Model B,2007,239460,Petrol,Automatic,5,10,1790
3059,BMW,Model B,2007,205507,Petrol,Automatic,9,20,952
3060,Mercedes,Model A,2025,7207,Petrol,Automatic,7,10,30211
3061,Toyota,Model C,2019,64669,Diesel,Automatic,12,10,1250
3062,VW,Model A,2009,187777,Petrol,Automatic,12,20,500
3063,Audi,Model C,2023,17819,Diesel,Manual,12,30,18504
3064,Honda,Model B,2024,23079,Diesel,Automatic,1,30,23728
3065,Fiat,Model C,2024,25775,Petrol,Manual,5,30,18643
3066,Toyota,Model B,2018,92366,Petrol,Automatic,8,20,9096
3067,Hyundai,Model A,2001,250000,Petrol,Automatic,4,30,1386
3068,Mercedes,Model B,2025,2102,Hybrid,Automatic,9,30,29212
3069,Mercedes,Model B,2018,97465,Diesel,Automatic,9,20,11543
3070,Honda,Model A,2024,25939,Diesel,Automatic,8,10,24591
3071,Audi,Model C,2025,0,Diesel,Automatic,6,20,33128
3072,Fiat,Model A,2023,19916,Petrol,Automatic,9,20,20045
3073,BMW,Model C,2020,56636,Petrol,Automatic,10,20,16419
3074,Ford,Model C,2019,82038,Petrol,Manual,9,30,7934
3075,Ford,Model B,2023,22998,Petrol,Automatic,11,1,14334
3076,BMW,Model A,2025,10787,Petrol,Automatic,12,1,32527
3077,VW,Model C,2025,0,Diesel,Manual,2,30,28356
3078,Honda,Model A,2010,183900,Petrol,Automatic,12,20,500
3079,VW,Model A,2015,133503,Petrol,Manual,4,10,7661
3080,Hyundai,Model A,2025,0,Diesel,Manual,8,30,24768
3081,Toyota,Model A,2025,37704,Petrol,Automatic,12,10,19704
3082,Honda,Model B,2025,17863,Petrol,Automatic,8,30,28001
3083,Audi,Model B,2016,108020,Hybrid,Manual,2,30,2895
3084,Audi,Model B,2023,11573,Petrol,Automatic,7,20,26309
3085,BMW,Model C,2025,0,Petrol,Automatic,12,30,31831
3086,Dacia,Model A,2024,13257,Hybrid,Automatic,6,1,18778
3087,Honda,Model B,2021,54609,Petrol,Automatic,11,30,18083
3088,BMW,Model B,2001,250000,Diesel,Manual,10,20,500
3089,BMW,Model B,2023,16858,Diesel,Automatic,12,1,24355
3090,Toyota,Model C,2018,92440,Petrol,Automatic,4,20,10996
3091,BMW,Model A,2021,28613,Petrol,Automatic,7,10,20195
3092,Toyota,Model A,2025,0,Diesel,Automatic,5,10,29346
3093,BMW,Model B,2021,53650,Diesel,Automatic,7,30,16727
3094,BMW,Model A,2025,10368,Diesel,Manual,1,1,23675
3095,VW,Model C,2016,,Petrol,Manual,4,30,2868
3096,Fiat,Model B,2024,5388,Petrol,Automatic,12,20,20277
3097,Toyota,Model A,2025,21908,Petrol,Automatic,8,10,28796
3098,Hyundai,Model C,2010,197428,Petrol,Automatic,3,20,3757
3099,BMW,Model B,2000,250000,Hybrid,Automatic,7,1,2307
3100,Hyundai,Model A,2021,14450,Petrol,Automatic,9,20,17316
3101,BMW,Model C,2009,229666,Petrol,Manual,8,30,500
3102,Hyundai,Model A,2025,0,Petrol,Automatic,7,1,26273
3103,Fiat,Model C,2025,0,Petrol,Manual,9,20,20715
3104,Hyundai,Model B,2021,40164,Petrol,Automatic,3,30,16841
3105,Hyundai,Model B,2018,89645,Petrol,Manual,6,20,10437
3106,Ford,Model A,2021,53798,Petrol,Automatic,10,10,12124
3107,Audi,Model B,2025,14259,Diesel,Manual,8,10,27798
3108,Ford,Model C,2000,250000,Petrol,Manual,12,10,500
3109,Honda,Model C,2023,19312,Diesel,Manual,6,10,19716
3110,BMW,Model B,2023,54458,Petrol,Manual,2,30,17886
3111,Honda,Model B,2024,4610,Petrol,Manual,1,20,19796
3112,VW,Model C,2018,81412,Petrol,Automatic,6,10,6760
3113,BMW,Model C,2025,0,Hybrid,Automatic,6,30,31085
3114,Ford,Model C,2009,199589,Diesel,Automatic,4,30,500
3115,VW,Model A,2016,123465,Petrol,Automatic,8,1,5459
3116,Mercedes,Model A,2025,13118,Petrol,Manual,4,30,28087
3117,Honda,Model A,2025,0,Petrol,Automatic,3,1,25770
3118,Dacia,Model C,2001,75000,Diesel,Automatic,8,10,500
3119,Fiat,Model B,2018,109074,Hybrid,Automatic,12,10,500
3120,Toyota,Model C,2017,112063,Petrol,Automatic,3,1,8210
3121,Toyota,Model A,2019,60237,Petrol,Automatic,3,1,11273
3122,Mercedes,Model A,2018,45809,Petrol,Automatic,7,1,4758
3123,BMW,Model B,2006,232451,Diesel,Automatic,2,20,4795
3124,Toyota,Model C,2021,59978,Petrol,Automatic,4,10,16030
3125,Dacia,Model A,2025,0,Petrol,Automatic,12,10,19749
3126,Dacia,Model C,2023,23868,Petrol,Manual,11,30,17239
3127,Hyundai,Model B,2024,8044,Petrol,Manual,9,20,20701
3128,Toyota,Model B,2008,205564,Diesel,Automatic,1,10,500
3129,Mercedes,Model B,2025,0,Petrol,Automatic,4,10,31399
3130,Ford,Model C,2025,19357,Petrol,Automatic,8,30,25989
3131,Ford,Model C,2025,2219,Diesel,Manual,9,1,21357
3132,Toyota,Model B,2025,0,Petrol,Automatic,9,1,27498
3133,VW,Model C,2025,13761,Petrol,Manual,3,30,16507
3134,VW,Model B,2023,5037,Hybrid,Manual,6,10,19786
3135,Hyundai,Model C,2016,127267,Petrol,Manual,3,30,4668
3136,Honda,Model C,2023,38865,Petrol,Manual,12,1,14565
3137,Hyundai,Model B,2025,20846,Petrol,Manual,7,20,19854
3138,BMW,Model B,2025,0,Hybrid,Manual,5,20,30166
3139,VW,Model B,2022,28558,Petrol,Manual,12,1,15785
3140,Audi,Model C,2006,,Diesel,Automatic,12,1,500
3141,Audi,Model B,2020,58733,Petrol,Manual,7,30,9517
3142,BMW,Model A,2025,0,Petrol,Manual,9,20,23940
3143,Mercedes,Model C,2023,15695,Diesel,Automatic,4,1,21028
3144,Dacia,Model C,2022,30504,Petrol,Automatic,4,10,17547
3145,Toyota,Model B,2018,66449,Petrol,Manual,7,30,8824
3146,Fiat,Model C,2020,70169,Petrol,Automatic,11,10,8985
3147,Mercedes,Model C,2025,0,Petrol,Manual,8,20,30948
3148,Audi,Model C,2024,7374,Petrol,Automatic,6,10,26254
3149,Ford,Model A,2025,0,Petrol,Manual,9,1,22058
3150,Toyota,Model A,2021,30594,Petrol,Automatic,11,10,19756
3151,Ford,Model B,2024,41038,Petrol,Automatic,10,10,23389
3152,Toyota,Model C,2018,74591,Petrol,Manual,5,30,4256
3153,Hyundai,Model A,2025,9157,Hybrid,Automatic,12,1,21445
3154,Honda,Model B,2021,,Petrol,Manual,1,1,13220
3155,Ford,Model B,2021,6372,Petrol,Automatic,6,1,17020
3156,Toyota,Model B,2024,38886,Petrol,Manual,12,30,18165
3157,VW,Model C,2025,10261,Petrol,Automatic,9,1,27740
3158,VW,Model B,2006,216484,Petrol,Automatic,9,30,500
3159,Toyota,Model C,2025,0,Petrol,Manual,2,30,23610
3160,Audi,Model B,2019,54762,Petrol,Automatic,8,10,12255
3161,Ford,Model B,2021,75393,Petrol,Manual,12,1,9184
3162,Dacia,Model C,2002,250000,Hybrid,Manual,3,1,500
3163,Mercedes,Model C,2020,52153,Petrol,Automatic,5,10,6946
3164,Hyundai,Model A,2022,25056,Diesel,Automatic,5,30,18374
3165,Honda,Model B,2005,241205,Petrol,Automatic,5,1,4854
3166,Honda,Model C,2022,56554,Petrol,Automatic,8,10,18536
3167,Dacia,Model B,2025,26840,Petrol,Automatic,3,1,19729
3168,Ford,Model B,2010,174015,Petrol,Automatic,7,20,500
3169,Hyundai,Model A,2025,5673,Petrol,Manual,6,30,24190
3170,Honda,Model A,2021,49228,Diesel,Automatic,9,30,15472
3171,Audi,Model B,2024,0,Petrol,Automatic,4,30,23919
3172,VW,Model C,2018,120338,Petrol,Automatic,7,10,3400
3173,Fiat,Model B,2015,140441,Petrol,Automatic,10,30,514
3174,Hyundai,Model B,2015,122836,Petrol,Manual,9,30,3875
3175,Mercedes,Model C,2007,239728,Petrol,Automatic,11,30,500
3176,Toyota,Model B,2016,126181,Petrol,Manual,12,20,6602
3177,Honda,Model C,2024,13227,Petrol,Manual,11,1,20781
3178,Ford,Model C,2025,4889,Diesel,Automatic,12,20,22648
3179,Mercedes,Model C,2025,22681,Petrol,Manual,1,1,25422
3180,Audi,Model C,2024,0,Diesel,Manual,8,10,26519
3181,Hyundai,Model A,2011,193105,Petrol,Manual,4,30,3221
3182,VW,Model C,2019,68623,Petrol,Automatic,11,20,13438
3183,Hyundai,Model C,2020,82870,Petrol,Automatic,11,10,10555
3184,Dacia,Model B,2018,83921,Petrol,Automatic,1,30,7561
3185,Toyota,Model C,2022,41064,Petrol,Automatic,8,20,17596
3186,Fiat,Model A,2022,35485,Petrol,Automatic,11,1,12807
3187,VW,Model B,2020,52022,Petrol,Manual,8,30,9727
3188,Dacia,Model A,2020,,Petrol,Automatic,6,30,7737
3189,Audi,Model B,2025,20686,Diesel,Automatic,1,1,21290
3190,Audi,Model A,2025,0,Petrol,Automatic,10,10,33915
3191,VW,Model B,2020,41415,Petrol,Automatic,1,10,10730
3192,Fiat,Model B,2025,0,Diesel,Automatic,8,30,24415
3193,Hyundai,Model C,2025,0,Petrol,Manual,12,1,22329
3194,VW,Model A,2020,82649,Petrol,Manual,6,20,9513
